"","replicate","year","alpha","evenness","dispersion","site","web","plot","quad","transect","plot.1","subplot","SPEI.comp","log_alpha"
"2330","core_PJ.NA.1.9.S.NA","2017",0.411204606986433,0.701654362523906,1.32919367258492,"core_PJ",NA,"1",9,"S","1",NA,0.0287132027996376,-0.888664361143162
"2331","core_PJ.NA.1.9.S.NA","2018",0.402508035121362,0.702810720040762,1.29787078402071,"core_PJ",NA,"1",9,"S","1",NA,-0.0664828884922427,-0.910040219288337
"2332","core_PJ.NA.1.9.V.NA","2003",1.32297637179267,0.329047963860589,1.23509589791939,"core_PJ",NA,"1",9,"V","1",NA,1.74454486228483,0.279884025406188
"2333","core_PJ.NA.1.9.V.NA","2006",4.08673964871386,0.292928572497632,1.23679413569133,"core_PJ",NA,"1",9,"V","1",NA,1.44556886137018,1.40774750025648
"2334","core_PJ.NA.1.9.V.NA","2008",3.49240301975847,0.259484120282377,1.13639524274884,"core_PJ",NA,"1",9,"V","1",NA,0.133410374516302,1.25059004361983
"2335","core_PJ.NA.1.9.V.NA","2011",2.80914684941206,0.199490533736924,1.09212595256473,"core_PJ",NA,"1",9,"V","1",NA,0.161275982457997,1.03288082493723
"2336","core_PJ.NA.1.9.V.NA","2013",3.89245328539905,0.370931415741218,1.15955588003046,"core_PJ",NA,"1",9,"V","1",NA,-0.0210066389008606,1.359039623472
"2337","core_PJ.NA.1.9.V.NA","2014",1.13284958579833,0.322748265985101,1.16676274198368,"core_PJ",NA,"1",9,"V","1",NA,1.59182442767511,0.124736215773268
"2338","core_PJ.NA.1.9.V.NA","2017",0.805275979278737,0.458881624734212,0.649072143719812,"core_PJ",NA,"1",9,"V","1",NA,0.0287132027996376,-0.216570228914673
"2339","core_PJ.NA.2.1.N.NA","2003",8.32176825141105,0.427794010950877,2.13765353834643,"core_PJ",NA,"2",1,"N","2",NA,1.74454486228483,2.11887476246944
"2340","core_PJ.NA.2.1.N.NA","2004",19.6246295662345,0.357023936772793,1.80922738294878,"core_PJ",NA,"2",1,"N","2",NA,1.06834612651606,2.97678538788444
"2341","core_PJ.NA.2.1.N.NA","2005",17.1246928031461,0.402216012605101,2.00459276384819,"core_PJ",NA,"2",1,"N","2",NA,1.23416987776434,2.84052144548497
"2342","core_PJ.NA.2.1.N.NA","2006",10.0056182705759,0.318674294817652,2.3007129264849,"core_PJ",NA,"2",1,"N","2",NA,1.44556886137018,2.3031467622859
"2343","core_PJ.NA.2.1.N.NA","2007",18.4964298543218,0.355019866046324,2.03281417683697,"core_PJ",NA,"2",1,"N","2",NA,2.17371899385084,2.91757773261361
"2344","core_PJ.NA.2.1.N.NA","2008",5.40473425073108,0.405834411443895,1.62864280510981,"core_PJ",NA,"2",1,"N","2",NA,0.133410374516302,1.68727528258012
"2345","core_PJ.NA.2.1.N.NA","2009",3.24006241139392,0.489899700226204,1.83374893138943,"core_PJ",NA,"2",1,"N","2",NA,1.70604520561769,1.17559259239462
"2346","core_PJ.NA.2.1.N.NA","2010",4.92636788836471,0.467647853642454,1.49378820386913,"core_PJ",NA,"2",1,"N","2",NA,1.2197044039314,1.59460197989077
"2347","core_PJ.NA.2.1.N.NA","2011",6.24211865220968,0.36862525291683,1.9751671101753,"core_PJ",NA,"2",1,"N","2",NA,0.161275982457997,1.83131965235259
"2348","core_PJ.NA.2.1.N.NA","2012",3.49147899808884,0.57208528095479,1.9300807990498,"core_PJ",NA,"2",1,"N","2",NA,0.0860593909859617,1.25032542813158
"2349","core_PJ.NA.2.1.N.NA","2013",9.48720118272274,0.411704026945562,2.24447660402246,"core_PJ",NA,"2",1,"N","2",NA,-0.0210066389008606,2.24994364633354
"2350","core_PJ.NA.2.1.N.NA","2014",3.98963483668549,0.566087084841895,2.1158136706253,"core_PJ",NA,"2",1,"N","2",NA,1.59182442767511,1.3836997070859
"2351","core_PJ.NA.2.1.N.NA","2015",3.8730510285207,0.567530841929257,2.11627424699639,"core_PJ",NA,"2",1,"N","2",NA,0.950294716414265,1.35404257589656
"2352","core_PJ.NA.2.1.N.NA","2016",4.0090661875712,0.562627514887614,2.08737523273002,"core_PJ",NA,"2",1,"N","2",NA,0.0320686648274452,1.38855834326996
"2353","core_PJ.NA.2.1.N.NA","2017",7.23558510249359,0.527187606369632,2.01115442522517,"core_PJ",NA,"2",1,"N","2",NA,0.0287132027996376,1.97901122792532
"2354","core_PJ.NA.2.1.N.NA","2018",3.53544673706182,0.434390291303079,1.34765711943145,"core_PJ",NA,"2",1,"N","2",NA,-0.0664828884922427,1.26283966677029
"2355","core_PJ.NA.2.1.N.NA","2019",7.07242105810793,0.404278487810462,1.29920325903739,"core_PJ",NA,"2",1,"N","2",NA,0.300438357220944,1.95620286232259
"2356","core_PJ.NA.2.1.R.NA","2003",5.23101996985485,0.292439391387326,1.35892149460541,"core_PJ",NA,"2",1,"R","2",NA,1.74454486228483,1.65460628197913
"2357","core_PJ.NA.2.1.R.NA","2004",2.1541443509011,0.438992467433076,1.54661559658879,"core_PJ",NA,"2",1,"R","2",NA,1.06834612651606,0.767393591763193
"2358","core_PJ.NA.2.1.R.NA","2005",0.27274548268212,0.433604029122872,0.687882478151412,"core_PJ",NA,"2",1,"R","2",NA,1.23416987776434,-1.29921621652483
"2359","core_PJ.NA.2.1.R.NA","2006",7.47801938665674,0.349757534679308,1.5963212759924,"core_PJ",NA,"2",1,"R","2",NA,1.44556886137018,2.01196796904377
"2360","core_PJ.NA.2.1.R.NA","2008",6.10841490340322,0.362025345775975,1.50640662505161,"core_PJ",NA,"2",1,"R","2",NA,0.133410374516302,1.80966731291502
"2361","core_PJ.NA.2.1.R.NA","2009",1.91011067339564,0.404818806520628,1.41600668504805,"core_PJ",NA,"2",1,"R","2",NA,1.70604520561769,0.647161184566039
"2362","core_PJ.NA.2.1.R.NA","2012",2.28780305630235,0.442048119915435,1.53712827630556,"core_PJ",NA,"2",1,"R","2",NA,0.0860593909859617,0.8275919930218
"2363","core_PJ.NA.2.1.R.NA","2013",2.47024304683442,0.446409013330867,1.6088273988657,"core_PJ",NA,"2",1,"R","2",NA,-0.0210066389008606,0.904316545327074
"2364","core_PJ.NA.2.1.R.NA","2014",0.277810105064073,0.440603783817506,0.860659809142832,"core_PJ",NA,"2",1,"R","2",NA,1.59182442767511,-1.28081747400282
"2365","core_PJ.NA.2.1.R.NA","2019",0.295252831068568,0.441073942735489,0.72016362570918,"core_PJ",NA,"2",1,"R","2",NA,0.300438357220944,-1.21992323523406
"2366","core_PJ.NA.2.1.S.NA","2003",1.83041311445129,0.366714226042243,1.29070663648428,"core_PJ",NA,"2",1,"S","2",NA,1.74454486228483,0.604541686978422
"2367","core_PJ.NA.2.1.S.NA","2004",6.89737113069691,0.260584368462648,1.34880899439353,"core_PJ",NA,"2",1,"S","2",NA,1.06834612651606,1.9311403434548
"2368","core_PJ.NA.2.1.S.NA","2005",4.12076546782202,0.349079580012266,1.38061892508781,"core_PJ",NA,"2",1,"S","2",NA,1.23416987776434,1.41603893926471
"2369","core_PJ.NA.2.1.S.NA","2006",5.07589710993424,0.426206057977808,1.42784970551097,"core_PJ",NA,"2",1,"S","2",NA,1.44556886137018,1.62450327973619
"2370","core_PJ.NA.2.1.S.NA","2007",1.05965229024855,0.474030666674059,1.08663927149766,"core_PJ",NA,"2",1,"S","2",NA,2.17371899385084,0.0579408262435997
"2371","core_PJ.NA.2.1.S.NA","2008",4.01009721935686,0.342147307204825,1.33572551647706,"core_PJ",NA,"2",1,"S","2",NA,0.133410374516302,1.38881548525323
"2372","core_PJ.NA.2.1.S.NA","2009",1.26198300186853,0.454818197773564,1.22334972648657,"core_PJ",NA,"2",1,"S","2",NA,1.70604520561769,0.232684294827465
"2373","core_PJ.NA.2.1.S.NA","2010",1.15066781851508,0.458698873041553,1.15116616840178,"core_PJ",NA,"2",1,"S","2",NA,1.2197044039314,0.140342485579582
"2374","core_PJ.NA.2.1.S.NA","2011",1.91772299466937,0.342326800703101,1.10116425607379,"core_PJ",NA,"2",1,"S","2",NA,0.161275982457997,0.651138541979666
"2375","core_PJ.NA.2.1.S.NA","2012",1.60658535510206,0.516591575847165,0.966895936743387,"core_PJ",NA,"2",1,"S","2",NA,0.0860593909859617,0.47411102925609
"2376","core_PJ.NA.2.1.S.NA","2013",5.65235854405921,0.352458051450427,1.60954744446067,"core_PJ",NA,"2",1,"S","2",NA,-0.0210066389008606,1.73207289948033
"2377","core_PJ.NA.2.1.S.NA","2014",4.61103211168782,0.42319210057281,1.63697675345315,"core_PJ",NA,"2",1,"S","2",NA,1.59182442767511,1.52845171734862
"2378","core_PJ.NA.2.1.S.NA","2015",0.628404034187319,0.546365656507507,0.920051200181887,"core_PJ",NA,"2",1,"S","2",NA,0.950294716414265,-0.464571952845149
"2379","core_PJ.NA.2.1.S.NA","2016",0.652487815446357,0.585642353797167,0.957018056226232,"core_PJ",NA,"2",1,"S","2",NA,0.0320686648274452,-0.426962813605073
"2380","core_PJ.NA.2.1.S.NA","2017",1.90307643128968,0.407862717226101,1.23722477401722,"core_PJ",NA,"2",1,"S","2",NA,0.0287132027996376,0.64347175108587
"2381","core_PJ.NA.2.1.S.NA","2018",0.670021834074383,0.588569693210408,0.952900772973934,"core_PJ",NA,"2",1,"S","2",NA,-0.0664828884922427,-0.400444978957387
"2382","core_PJ.NA.2.1.S.NA","2019",0.631824071183946,0.565139969907206,0.93765766721181,"core_PJ",NA,"2",1,"S","2",NA,0.300438357220944,-0.459144291966782
"2383","core_PJ.NA.2.1.V.NA","2003",5.20045008923107,0.530658426098658,1.35213938559181,"core_PJ",NA,"2",1,"V","2",NA,1.74454486228483,1.64874517746302
"2384","core_PJ.NA.2.1.V.NA","2004",6.02997031513242,0.458953142258656,1.2821351701654,"core_PJ",NA,"2",1,"V","2",NA,1.06834612651606,1.79674208786336
"2385","core_PJ.NA.2.1.V.NA","2006",13.0697682648779,0.385557431019192,2.08710471956442,"core_PJ",NA,"2",1,"V","2",NA,1.44556886137018,2.57030179717121
"2386","core_PJ.NA.2.1.V.NA","2008",3.59027591406072,0.343137813616745,1.40520777819129,"core_PJ",NA,"2",1,"V","2",NA,0.133410374516302,1.27822905583122
"2387","core_PJ.NA.2.1.V.NA","2013",16.0158863565794,0.534158012106004,2.77114368846781,"core_PJ",NA,"2",1,"V","2",NA,-0.0210066389008606,2.77358112692952
"2388","core_PJ.NA.2.1.V.NA","2014",4.12088988896373,0.348702995681812,3.12981631081716,"core_PJ",NA,"2",1,"V","2",NA,1.59182442767511,1.41606913250535
"2389","core_PJ.NA.2.1.V.NA","2017",7.96591744440335,0.376046130413673,2.13890519759957,"core_PJ",NA,"2",1,"V","2",NA,0.0287132027996376,2.07517212121132
"2390","core_PJ.NA.2.10.N.NA","2003",5.88958061997935,0.412532750621697,2.27925668281263,"core_PJ",NA,"2",10,"N","2",NA,1.74454486228483,1.77318479308765
"2391","core_PJ.NA.2.10.N.NA","2004",2.24900963402904,0.602714596422457,1.48879873977405,"core_PJ",NA,"2",10,"N","2",NA,1.06834612651606,0.810489956662552
"2392","core_PJ.NA.2.10.N.NA","2005",1.57595712899995,0.513224824687422,1.39586118701784,"core_PJ",NA,"2",10,"N","2",NA,1.23416987776434,0.454862788654495
