"","site","year","Btotal","Brepl","Bdiff","SPEI.comp"
"131","core_black","2000",0.995559022681279,0.0016149008431711,0.993944121838108,NA
"132","core_black","2000",0.978355157169057,0.00120249126838571,0.977152665900672,NA
"133","core_black","2000",0.97442690224168,0.00100286657875766,0.973424035662922,NA
"134","core_black","2000",0.973437419438191,0.000801889224507437,0.972635530213684,NA
"135","core_black","2000",0.969266896073933,0.000600646982268414,0.968666249091664,NA
"136","core_black","2000",0.993418834752087,0.00020249739224349,0.993216337359843,NA
"137","core_black","2000",0.855274605226792,0.00697711958273042,0.848297485644062,NA
"138","core_black","2000",0.849860769346305,0.0055865760243235,0.844274193321982,NA
"139","core_black","2000",0.974634970377919,0.00200514068158747,0.972629829696331,NA
"140","core_black","2000",0.864594024431518,0.00757237243797251,0.857021651993545,NA
"141","core_black","2000",0.97988911238575,0.00140075834129104,0.978488354044459,NA
"142","core_black","2000",0.808250665685443,0.00578339125857735,0.802467274426866,NA
"143","core_black","2000",0.974560551924079,0.00180279553293931,0.972757756391139,NA
"144","core_black","2000",0.996783753313823,0,0.996783753313823,NA
"145","core_black","2000",0.972377572607252,0.00140113762137129,0.97097643498588,NA
"146","core_black","2000",0.990479973798161,0.00080168641699693,0.989678287381164,NA
"147","core_black","2000",0.460823778078467,0.101036192343169,0.359787585735298,NA
"148","core_black","2000",0.785524678032261,0.0548589939182788,0.730665684113983,NA
"149","core_black","2000",0.890431435142022,0.170846476756846,0.719584958385176,NA
"150","core_black","2000",0.665918726875502,0.130341252374909,0.535577474500593,NA
"151","core_black","2000",0.799516067267347,0.0318884605819242,0.767627606685423,NA
"152","core_black","2000",0.928894274023953,0.00200016106824322,0.92689411295571,NA
"153","core_black","2000",0.993973134558258,0.000602686544174193,0.993370448014084,NA
"154","core_black","2000",0.898947057509916,0.218324258466232,0.680622799043684,NA
"155","core_black","2000",0.914502517355964,0.192866414336546,0.721636103019419,NA
"156","core_black","2000",0.890803173220912,0.143181553480743,0.747621619740169,NA
"157","core_black","2000",0.907387949670691,0.131021286136923,0.776366663533768,NA
"158","core_black","2000",0.672765553930728,0.513705312566615,0.159060241364113,NA
"159","core_black","2000",0.978682309891047,0.0270418846752461,0.951640425215801,NA
"160","core_black","2000",0.980955746871087,0.0294051162301352,0.951550630640952,NA
"161","core_black","2000",0.908110021206976,0.178680018227862,0.729430002979114,NA
"162","core_black","2000",0.98190047492238,0.037576187932885,0.944324286989495,NA
"163","core_black","2000",0.816433277513175,0.109648505707887,0.706784771805288,NA
"164","core_black","2000",0.98063723554456,0.014695841740539,0.965941393804021,NA
"165","core_black","2000",0.882264148367938,0.135913595945801,0.746350552422137,NA
"166","core_black","2000",0.934580365055806,0.678391213248603,0.256189151807203,NA
"167","core_black","2000",0.902588931522993,0.148338908460233,0.754250023062761,NA
"168","core_black","2000",0.767851560242825,0.3885525083336,0.379299051909225,NA
"169","core_black","2000",0.991644068599586,0.000201347744588289,0.991442720854998,NA
"170","core_black","2000",0.9840675353309,0.0101569462265513,0.973910589104349,NA
"171","core_black","2000",0.986327256978644,0.021400815163862,0.964926441814782,NA
"172","core_black","2000",0.988414973213138,0.00141035108709629,0.987004622126041,NA
"173","core_black","2000",0.983765447808763,0.0149397719551257,0.968825675853638,NA
"174","core_black","2000",0.979333046877239,0.0971442036185095,0.882188843258729,NA
"175","core_black","2000",0.535613820713501,0.399394525101625,0.136219295611876,NA
"176","core_black","2000",0.184506537025982,0.0407550793605468,0.143751457665435,NA
"177","core_black","2000",0.325817421595668,0.165489582573245,0.160327839022423,NA
"178","core_black","2000",0.500139003890669,0.252988019002556,0.247150984888113,NA
"179","core_black","2000",0.821516097992968,0.187276658987572,0.634239439005396,NA
"180","core_black","2000",0.862740371871801,0.0215736113424278,0.841166760529373,NA
"181","core_black","2000",0.885187790952194,0.0529752686361378,0.832212522316056,NA
"182","core_black","2000",0.182996649870565,0.028587231121807,0.154409418748758,NA
"183","core_black","2000",0.845075564499393,0.00757186951642836,0.837503694982965,NA
"184","core_black","2000",0.636657792608491,0.591294007143142,0.045363785465349,NA
"185","core_black","2000",0.889080455702542,0.00558587633152665,0.883494579371015,NA
"186","core_black","2000",0.627036111377513,0.511122201107835,0.115913910269678,NA
"187","core_black","2000",0.87132231261124,0.0276301782736601,0.84369213433758,NA
"188","core_black","2000",0.477838752851024,0.294845459281704,0.18299329356932,NA
"189","core_black","2000",0.647848228353031,0.129636747809482,0.518211480543549,NA
"190","core_black","2000",0.964884856234097,0.00140060402485084,0.963484252209246,NA
"191","core_black","2000",0.911487199003543,0.00180026035924998,0.909686938644293,NA
"192","core_black","2000",0.916614197079411,0.0380631665096336,0.878551030569778,NA
"193","core_black","2000",0.948406496550836,0.000999874097852009,0.947406622452984,NA
"194","core_black","2000",0.900659664828113,0.0033945441164263,0.897265120711687,NA
"195","core_black","2000",0.801282082799222,0.167654059928276,0.633628022870946,NA
"196","core_black","2000",0.846157136041227,0.203266681235248,0.642890454805979,NA
"197","core_black","2000",0.350731545659555,0.323170314203396,0.0275612314561587,NA
"198","core_black","2000",0.534992368428936,0.407926571506614,0.127065796922323,NA
"199","core_black","2000",0.822502316461096,0.12527042007817,0.697231896382926,NA
"200","core_black","2000",0.840723887328261,0.0274341755407332,0.813289711787528,NA
"201","core_black","2000",0.878458448105092,0.0830086624140304,0.795449785691061,NA
"202","core_black","2000",0.154124999234859,0.143346614112762,0.0107783851220971,NA
"203","core_black","2000",0.82433996348321,0.0186261065229309,0.805713856960279,NA
"204","core_black","2000",0.60596735067541,0.449614276231088,0.156353074444322,NA
"205","core_black","2000",0.86952453562,0.00558610550862385,0.863938430111376,NA
"206","core_black","2000",0.672207842966358,0.665195812868515,0.00701203009784318,NA
"207","core_black","2000",0.888943827304747,0.0217757201363242,0.867168107168423,NA
"208","core_black","2000",0.53010690567668,0.469204213748485,0.0609026919281953,NA
"209","core_black","2000",0.707217605800833,0.127003495372383,0.58021411042845,NA
"210","core_black","2000",0.958828691249475,0.00159888577671943,0.957229805472755,NA
"211","core_black","2000",0.898203114289677,0.00558884862723343,0.892614265662443,NA
"212","core_black","2000",0.921865442419776,0.0788073028484428,0.843058139571333,NA
"213","core_black","2000",0.940826198054028,0.00359840687509288,0.937227791178935,NA
"214","core_black","2000",0.883617870792325,0.00399252587333362,0.879625344918992,NA
"215","core_black","2000",0.806423521608852,0.246589869645395,0.559833651963457,NA
"216","core_black","2000",0.853239896971087,0.154328863059335,0.698911033911752,NA
"217","core_black","2000",0.332650521631168,0.215728748488748,0.116921773142421,NA
"218","core_black","2000",0.79000330319104,0.0605256068400883,0.729477696350952,NA
"219","core_black","2000",0.829528002737021,0.0184347624947174,0.811093240242304,NA
"220","core_black","2000",0.848309613390012,0.0411563064445704,0.807153306945441,NA
"221","core_black","2000",0.344621801544481,0.326622753847774,0.0179990476967065,NA
"222","core_black","2000",0.862035763385307,0.0923578015511913,0.769677961834116,NA
"223","core_black","2000",0.508635572213423,0.316802964403678,0.191832607809745,NA
"224","core_black","2000",0.863407878288639,0.00279779034961092,0.860610087939027,NA
"225","core_black","2000",0.630798020971191,0.615146365233275,0.0156516557379162,NA
"226","core_black","2000",0.883112562052388,0.00419237608351813,0.87892018596887,NA
"227","core_black","2000",0.321252994360915,0.279721868247156,0.0415311261137595,NA
"228","core_black","2000",0.698572920641323,0.0972406802729066,0.601332240368416,NA
"229","core_black","2000",0.957298355217798,0.00140005392728531,0.955898301290513,NA
"230","core_black","2000",0.901877597333184,0.0186333451528904,0.883244252180293,NA
"231","core_black","2000",0.931924975259114,0.103759756521292,0.828165218737823,NA
"232","core_black","2000",0.937903953624489,0.00199987266909857,0.93590408095539,NA
"233","core_black","2000",0.883829313855014,0.0115374996513856,0.872291814203628,NA
"234","core_black","2000",0.84213007223677,0.314255976900907,0.527874095335863,NA
"235","core_black","2000",0.812829573068885,0.0769457048021028,0.735883868266782,NA
"236","core_black","2000",0.847219206602188,0.102866074561011,0.744353132041177,NA
"237","core_black","2000",0.794900688610941,0.00598247869875719,0.788918209912184,NA
"238","core_black","2000",0.817800906842486,0.0336276793631245,0.784173227479362,NA
"239","core_black","2000",0.487509664241926,0.365095204896404,0.122414459345521,NA
"240","core_black","2000",0.869535772358873,0.150080125697807,0.719455646661066,NA
"241","core_black","2000",0.640044713507634,0.372165438680031,0.267879274827603,NA
"242","core_black","2000",0.843980144771264,0.00518736091553344,0.83879278385573,NA
"243","core_black","2000",0.588105018098593,0.473049361976111,0.115055656122481,NA
"244","core_black","2000",0.897825908598524,0.00259679997696811,0.895229108621556,NA
"245","core_black","2000",0.120615499963843,0.0351714502304708,0.0854440497333726,NA
"246","core_black","2000",0.763504686115999,0.126118340922292,0.637386345193706,NA
"247","core_black","2000",0.950332696050099,0.000600814160684284,0.949731881889415,NA
"248","core_black","2000",0.896059173399423,0.0371006916477979,0.858958481751625,NA
"249","core_black","2000",0.92643571894564,0.125762121241976,0.800673597703665,NA
"250","core_black","2000",0.9293514908816,0.00379723245615164,0.925554258425448,NA
"251","core_black","2000",0.8811274909346,0.039035691920816,0.842091799013784,NA
"252","core_black","2000",0.841834954114663,0.380286268455332,0.461548685659332,NA
"253","core_black","2000",0.858852002766409,0.10427320144859,0.75457880131782,NA
"254","core_black","2000",0.956632689288211,0.00299774037178264,0.953634948916428,NA
"255","core_black","2000",0.96667065644031,0.019640506026246,0.947030150414064,NA
"256","core_black","2000",0.831730331215476,0.135547976959944,0.696182354255532,NA
"257","core_black","2000",0.967561881295593,0.029381639434387,0.938180241861206,NA
"258","core_black","2000",0.691786240335083,0.0192138397734556,0.672572400561627,NA
"259","core_black","2000",0.966177787381209,0.000800525742456589,0.965377261638753,NA
"260","core_black","2000",0.90011025752734,0.245072197700938,0.655038059826402,NA
"261","core_black","2000",0.909442390209561,0.52751853999286,0.3819238502167,NA
"262","core_black","2000",0.842810148679556,0.127213240818333,0.715596907861223,NA
"263","core_black","2000",0.677311401001206,0.419131541374719,0.258179859626487,NA
"264","core_black","2000",0.989645816019398,0.000804208464512794,0.988841607554885,NA
"265","core_black","2000",0.977946894360923,0.00938005398223169,0.968566840378692,NA
"266","core_black","2000",0.986118423106686,0.0338671095836874,0.952251313522999,NA
"267","core_black","2000",0.98475921001599,0.000802146841263654,0.983957063174727,NA
"268","core_black","2000",0.972395786326957,0.00540082441429093,0.966994961912667,NA
"269","core_black","2000",0.966480715709651,0.10813283237169,0.858347883337962,NA
"270","core_black","2000",0.350006253679648,0.305251300423195,0.0447549532564529,NA
"271","core_black","2000",0.314379811231473,0.288556075452755,0.0258237357787183,NA
"272","core_black","2000",0.83971836477926,0.0291779606551902,0.810540404124069,NA
"273","core_black","2000",0.762346739895205,0.723680980018361,0.0386657598768444,NA
"274","core_black","2000",0.884849833098205,0.0436337930655911,0.841216040032614,NA
"275","core_black","2000",0.460263179673577,0.252215100949167,0.20804807872441,NA
"276","core_black","2000",0.867923968250848,0.0767637824732871,0.791160185777561,NA
"277","core_black","2000",0.97858018972457,0.000400370285522055,0.978179819439048,NA
"278","core_black","2000",0.814536959821926,0.00856596211348789,0.805970997708438,NA
"279","core_black","2000",0.946237611999467,0.0243116681031823,0.921925943896284,NA
"280","core_black","2000",0.765953073108011,0.00876431045382766,0.757188762654184,NA
"281","core_black","2000",0.736354212262399,0.418441585257344,0.317912627005055,NA
"282","core_black","2000",0.883599088679685,0.684735465307169,0.198863623372515,NA
"283","core_black","2000",0.72975367634835,0.115712163683482,0.614041512664868,NA
"284","core_black","2000",0.705450443956547,0.455429700873343,0.250020743083203,NA
"285","core_black","2000",0.833742012998494,0.429584879026091,0.404157133972403,NA
"286","core_black","2000",0.961806282757699,0.00837668994348112,0.953429592814218,NA
"287","core_black","2000",0.867642484223729,0.0678211504196659,0.799821333804063,NA
"288","core_black","2000",0.803822491511398,0.748153663514925,0.0556688279964731,NA
"289","core_black","2000",0.914498064773574,0.0885624071808398,0.825935657592734,NA
"290","core_black","2000",0.582390996414552,0.412210256010579,0.170180740403974,NA
"291","core_black","2000",0.884852815058969,0.0968758960908842,0.787976918968084,NA
"292","core_black","2000",0.979335499025946,0.000601878669147211,0.978733620356798,NA
"293","core_black","2000",0.832238906185453,0.0287815742619552,0.803457331923498,NA
"294","core_black","2000",0.954320335274277,0.0357578450756199,0.918562490198657,NA
"295","core_black","2000",0.772225328721427,0.0307244692775248,0.741500859443902,NA
"296","core_black","2000",0.792464494016186,0.506063901200272,0.286400592815914,NA
"297","core_black","2000",0.879205788432287,0.696230851940502,0.182974936491785,NA
"298","core_black","2000",0.760887936666484,0.176552614269141,0.584335322397343,NA
"299","core_black","2000",0.765958632657081,0.545878405098055,0.220080227559026,NA
"300","core_black","2000",0.831268499976174,0.410582632653361,0.420685867322813,NA
"301","core_black","2000",0.969052532484219,0.0198381202024241,0.949214412281794,NA
"302","core_black","2000",0.82158296051452,0.0176434627935642,0.803939497720955,NA
"303","core_black","2000",0.630575139044885,0.469091493562566,0.161483645482319,NA
"304","core_black","2000",0.867958322484069,0.00558484436623274,0.862373478117836,NA
"305","core_black","2000",0.598489807268206,0.597707454216872,0.000782353051334149,NA
"306","core_black","2000",0.886057623283504,0.0141062053127658,0.871951417970738,NA
"307","core_black","2000",0.459457139212088,0.404609414096265,0.0548477251158227,NA
"308","core_black","2000",0.692243774910446,0.0992271460758167,0.593016628834629,NA
"309","core_black","2000",0.957711184290129,0.000400841855069865,0.957310342435059,NA
"310","core_black","2000",0.896091687055154,0.00399263450316411,0.89209905255199,NA
"311","core_black","2000",0.912130849761066,0.0639400652234802,0.848190784537586,NA
"312","core_black","2000",0.938942302512131,0.00139903071166966,0.937543271800461,NA
"313","core_black","2000",0.882115586973542,0.00379306324725267,0.87832252372629,NA
"314","core_black","2000",0.804112190227546,0.248656148659326,0.55545604156822,NA
"315","core_black","2000",0.856361394911328,0.155170285009086,0.701191109902242,NA
"316","core_black","2000",0.914165099429168,0.110035048749393,0.804130050679775,NA
"317","core_black","2000",0.675419398777282,0.455987876027919,0.219431522749363,NA
"318","core_black","2000",0.902346584170887,0.153178205718704,0.749168378452182,NA
"319","core_black","2000",0.980043366444805,0.00598699006655865,0.974056376378246,NA
"320","core_black","2000",0.874910996928553,0.129299178941466,0.745611817987087,NA
"321","core_black","2000",0.940834961189009,0.0221621550061239,0.918672806182885,NA
"322","core_black","2000",0.791233777504298,0.0264535922595026,0.764780185244796,NA
"323","core_black","2000",0.455860132561858,0.0225447737190435,0.433315358842814,NA
"324","core_black","2000",0.623806683506744,0.337267109422074,0.28653957408467,NA
"325","core_black","2000",0.681945486566784,0.0137075336832554,0.668237952883529,NA
"326","core_black","2000",0.398511540469715,0.0413333544897867,0.357178185979928,NA
"327","core_black","2000",0.495601732717611,0.0160724860935772,0.479529246624034,NA
"328","core_black","2000",0.970651438647968,0.0305303826145299,0.940121056033438,NA
"329","core_black","2000",0.902212509158485,0.0160828157526147,0.88612969340587,NA
"330","core_black","2000",0.764560291474729,0.619556383384002,0.145003908090727,NA
"331","core_black","2000",0.907131759580667,0.106661765151219,0.800469994429448,NA
"332","core_black","2000",0.648324888438157,0.441678380751723,0.206646507686434,NA
"333","core_black","2000",0.593757720892386,0.0952502412913515,0.498507479601034,NA
"334","core_black","2000",0.968841708196401,0.00459385071463323,0.964247857481767,NA
"335","core_black","2000",0.937943955141488,0.03999820900833,0.897945746133158,NA
"336","core_black","2000",0.960575402536605,0.106143147016834,0.854432255519771,NA
"337","core_black","2000",0.952705355705344,0.00279968296036018,0.949905672744984,NA
"338","core_black","2000",0.921182861659158,0.0290015502781071,0.892181311381051,NA
"339","core_black","2000",0.921298068356912,0.325692036267673,0.595606032089239,NA
"340","core_black","2000",0.702921036246017,0.0105460047414341,0.692375031504583,NA
"341","core_black","2000",0.885237027037678,0.0357651730807238,0.849471853956954,NA
"342","core_black","2000",0.983727989951809,0.000401778025881258,0.983326211925928,NA
"343","core_black","2000",0.856635636129105,0.00319697536158093,0.853438660767525,NA
"344","core_black","2000",0.953764267517762,0.00876884581559679,0.944995421702165,NA
"345","core_black","2000",0.695349205004621,0.0146915339391711,0.68065767106545,NA
"346","core_black","2000",0.624966512595839,0.459188630221196,0.165777882374643,NA
"347","core_black","2000",0.842885361102808,0.79189051213232,0.0509948489704878,NA
"348","core_black","2000",0.63431292046404,0.125426637379932,0.508886283084107,NA
"349","core_black","2000",0.561705819282867,0.476028578869496,0.0856772404133711,NA
"350","core_black","2000",0.797427996946507,0.244104971169793,0.553323025776714,NA
"351","core_black","2000",0.969531619755637,0.00379606048946161,0.965735559266175,NA
"352","core_black","2000",0.882036619649256,0.00717951258263193,0.874857107066624,NA
"353","core_black","2000",0.570644653887687,0.518958652217159,0.0516860016705284,NA
"354","core_black","2000",0.741950997649933,0.172032668233378,0.569918329416555,NA
"355","core_black","2000",0.95827973561215,0.00140068033916043,0.95687905527299,NA
"356","core_black","2000",0.915495017790523,0.0388664029674249,0.876628614823098,NA
"357","core_black","2000",0.920450308214053,0.0785098602428296,0.841940447971224,NA
"358","core_black","2000",0.939647676406413,0.00259794770435972,0.937049728702053,NA
"359","core_black","2000",0.914976322350365,0.0622408221790941,0.852735500171271,NA
"360","core_black","2000",0.864770732693822,0.336991999461645,0.527778733232177,NA
"361","core_black","2000",0.894200448681359,0.216594696965988,0.677605751715371,NA
"362","core_black","2000",0.888636549504683,0.00379534629490767,0.884841203209775,NA
"363","core_black","2000",0.858234316641696,0.275356650142287,0.582877666499409,NA
"364","core_black","2000",0.994821438950525,0,0.994821438950525,NA
"365","core_black","2000",0.987069184188411,0,0.987069184188411,NA
"366","core_black","2000",0.987562030662137,0.00521592262555534,0.982346108036582,NA
"367","core_black","2000",0.992469311026829,0,0.992469311026829,NA
"368","core_black","2000",0.98578271023502,0.000800974071266473,0.984981736163754,NA
"369","core_black","2000",0.965228932104503,0.0187425700571601,0.946486362047343,NA
"370","core_black","2000",0.923477027517451,0.572332602937515,0.351144424579936,NA
"371","core_black","2000",0.751710047825746,0.15091590389139,0.600794143934355,NA
