"","replicate","year","alpha","evenness","dispersion","site","web","plot","quad","transect","plot.1","subplot","SPEI.comp","log_alpha"
"67","core_black.1.NE.3.NA.NA","2018",16.09501516145,0.361011149911958,1.72195961059628,"core_black",1,"NE",3,NA,"NE",NA,-0.319106818412414,2.77850960674784
"68","core_black.1.NE.3.NA.NA","2019",9.79971480902222,0.477732002194065,1.49124574750742,"core_black",1,"NE",3,NA,"NE",NA,0.258627082989807,2.2823532841329
"69","core_black.1.S.1.NA.NA","1999",1.56582525011518,0.43067766155465,1.29676810545677,"core_black",1,"S",1,NA,"S",NA,NA,0.448413001377226
"70","core_black.1.S.1.NA.NA","2001",6.19223054359093,0.376935927506999,1.71820166970378,"core_black",1,"S",1,NA,"S",NA,-0.45237770781825,1.82329536808639
"71","core_black.1.S.1.NA.NA","2002",12.0282387435571,0.452292674334624,1.61387151191072,"core_black",1,"S",1,NA,"S",NA,-0.289589058617517,2.48725711391143
"72","core_black.1.S.1.NA.NA","2003",0.52311909383541,0.465306353710039,0.943870107677208,"core_black",1,"S",1,NA,"S",NA,0.468574221020838,-0.647946127961444
"73","core_black.1.S.1.NA.NA","2004",1.8765686877548,0.371282305375835,1.79533867902823,"core_black",1,"S",1,NA,"S",NA,-0.679932829356234,0.6294449431089
"74","core_black.1.S.1.NA.NA","2005",0.567043706845102,0.413313716588014,1.02446066980273,"core_black",1,"S",1,NA,"S",NA,0.400374734913259,-0.567318893842338
"75","core_black.1.S.1.NA.NA","2006",16.2484747659423,0.409274732519728,1.77875963395101,"core_black",1,"S",1,NA,"S",NA,0.854070754711956,2.78799904381317
"76","core_black.1.S.1.NA.NA","2007",0.567814699557204,0.407369861898278,1.02719641869399,"core_black",1,"S",1,NA,"S",NA,2.08317983280342,-0.565960146660541
"77","core_black.1.S.1.NA.NA","2008",25.547796096697,0.361016453600591,2.14103063019979,"core_black",1,"S",1,NA,"S",NA,-1.3976313856639,3.24055105448294
"78","core_black.1.S.1.NA.NA","2011",10.9599111211968,0.450459822584277,1.69185446093669,"core_black",1,"S",1,NA,"S",NA,-1.27899330959885,2.39424417210713
"79","core_black.1.S.1.NA.NA","2012",6.19064180572564,0.700700114427179,1.42641913840262,"core_black",1,"S",1,NA,"S",NA,-1.07222681808199,1.8230387656069
"80","core_black.1.S.1.NA.NA","2013",12.8326763474154,0.380495559879267,1.65921482740507,"core_black",1,"S",1,NA,"S",NA,-1.56234450831405,2.5519947576073
"81","core_black.1.S.1.NA.NA","2015",1.01572083833781,0.657664075006493,1.84306018303853,"core_black",1,"S",1,NA,"S",NA,0.358944156698242,0.0155985459858139
"82","core_black.1.S.1.NA.NA","2016",2.77587041363697,0.484715106249209,2.03365161861751,"core_black",1,"S",1,NA,"S",NA,-1.07147907376887,1.02096436058846
"83","core_black.1.S.1.NA.NA","2017",0.405367398900522,0.593472632299587,1.39550032265071,"core_black",1,"S",1,NA,"S",NA,-0.708009381866228,-0.902961465315473
"84","core_black.1.S.1.NA.NA","2018",8.5755734669774,0.491226290309913,2.33896901512927,"core_black",1,"S",1,NA,"S",NA,-0.319106818412414,2.1489178674313
"85","core_black.1.S.1.NA.NA","2019",7.09437371401951,0.389679074381704,1.33483532042525,"core_black",1,"S",1,NA,"S",NA,0.258627082989807,1.95930203525983
"86","core_black.1.S.2.NA.NA","1999",15.7109536487953,0.450863143526555,2.41176496923319,"core_black",1,"S",2,NA,"S",NA,NA,2.75435815372213
"87","core_black.1.S.2.NA.NA","2001",52.6689197663438,0.348483254362276,2.62528834400472,"core_black",1,"S",2,NA,"S",NA,-0.45237770781825,3.96402552381742
"88","core_black.1.S.2.NA.NA","2002",20.273797628899,0.396094407500819,2.04512370669033,"core_black",1,"S",2,NA,"S",NA,-0.289589058617517,3.00932929510606
"89","core_black.1.S.2.NA.NA","2003",10.5595144073758,0.412539755155548,2.10664462879711,"core_black",1,"S",2,NA,"S",NA,0.468574221020838,2.35702729307079
"90","core_black.1.S.3.NA.NA","1999",0.582025054137664,0.465705258300312,1.47953120083218,"core_black",1,"S",3,NA,"S",NA,NA,-0.54124178383075
"91","core_black.1.S.3.NA.NA","2001",8.22794557446518,0.499908606856218,1.54816903773961,"core_black",1,"S",3,NA,"S",NA,-0.45237770781825,2.10753635709518
"92","core_black.1.S.3.NA.NA","2002",12.0581346572619,0.457789171698342,1.61528831250197,"core_black",1,"S",3,NA,"S",NA,-0.289589058617517,2.48973950746728
"93","core_black.1.S.3.NA.NA","2003",2.3533508060778,0.37868173544992,1.44255225519258,"core_black",1,"S",3,NA,"S",NA,0.468574221020838,0.855840187488428
"94","core_black.1.S.3.NA.NA","2004",1.48583939500785,0.441389990444204,0.99850048162186,"core_black",1,"S",3,NA,"S",NA,-0.679932829356234,0.395979861725066
"95","core_black.1.S.3.NA.NA","2005",6.27756961738182,0.447762319649643,1.33657564738664,"core_black",1,"S",3,NA,"S",NA,0.400374734913259,1.83698290197327
"96","core_black.1.S.3.NA.NA","2006",8.56174312984724,0.449389334759705,1.62936002115582,"core_black",1,"S",3,NA,"S",NA,0.854070754711956,2.14730380608692
"97","core_black.1.S.3.NA.NA","2007",0.596626438491884,0.467857487610931,1.09612892362914,"core_black",1,"S",3,NA,"S",NA,2.08317983280342,-0.516464092610361
"98","core_black.1.S.3.NA.NA","2008",13.4934076546146,0.381054522740813,1.62721687562983,"core_black",1,"S",3,NA,"S",NA,-1.3976313856639,2.60220124429603
"99","core_black.1.S.3.NA.NA","2011",5.0836231558203,0.445477362869888,1.27708441147484,"core_black",1,"S",3,NA,"S",NA,-1.27899330959885,1.62602422701979
"100","core_black.1.S.3.NA.NA","2012",7.77383206943526,0.635523539832747,1.43628428073203,"core_black",1,"S",3,NA,"S",NA,-1.07222681808199,2.05076323063192
"101","core_black.1.S.3.NA.NA","2013",7.25031976623415,0.52385456052016,1.30360046396784,"core_black",1,"S",3,NA,"S",NA,-1.56234450831405,1.98104557358142
"102","core_black.1.S.3.NA.NA","2016",2.96358471160936,0.416007543570719,1.39366148645186,"core_black",1,"S",3,NA,"S",NA,-1.07147907376887,1.08639958682434
"103","core_black.1.S.3.NA.NA","2017",8.09711168827542,0.372714501831089,1.63998419754655,"core_black",1,"S",3,NA,"S",NA,-0.708009381866228,2.09150741639363
"104","core_black.1.S.3.NA.NA","2018",21.4324526084518,0.354763961112957,2.26642840393239,"core_black",1,"S",3,NA,"S",NA,-0.319106818412414,3.06490625036813
"105","core_black.1.S.3.NA.NA","2019",9.79934728801534,0.484528921603624,1.48779035503972,"core_black",1,"S",3,NA,"S",NA,0.258627082989807,2.28231578019469
"106","core_black.1.S.4.NA.NA","1999",9.96466815643854,0.441461149300347,1.5493024959121,"core_black",1,"S",4,NA,"S",NA,NA,2.29904565220094
"107","core_black.1.S.4.NA.NA","2000",13.2746661697507,0.478646727724963,1.72546265872421,"core_black",1,"S",4,NA,"S",NA,NA,2.58585741952372
"108","core_black.1.S.4.NA.NA","2001",0.622484655050607,0.551593642970738,1.66236556800654,"core_black",1,"S",4,NA,"S",NA,-0.45237770781825,-0.474036301468216
"109","core_black.1.S.4.NA.NA","2002",14.7759989563068,0.438470459581051,1.67349220216612,"core_black",1,"S",4,NA,"S",NA,-0.289589058617517,2.69300417226258
"110","core_black.1.S.4.NA.NA","2003",14.0015303005349,0.422164744675693,1.7425914052036,"core_black",1,"S",4,NA,"S",NA,0.468574221020838,2.63916663082273
"111","core_black.1.W.1.NA.NA","2001",3.44489580132684,0.421535736323877,1.5421722741667,"core_black",1,"W",1,NA,"W",NA,-0.45237770781825,1.23689365765894
"112","core_black.1.W.1.NA.NA","2002",13.6980682159486,0.379899867196827,1.63818305486077,"core_black",1,"W",1,NA,"W",NA,-0.289589058617517,2.61725481675664
"113","core_black.1.W.1.NA.NA","2003",0.553893284934683,0.536505465195096,1.57697392665547,"core_black",1,"W",1,NA,"W",NA,0.468574221020838,-0.590783237261407
"114","core_black.1.W.1.NA.NA","2004",0.408375442913574,0.593903498815906,1.38591599802336,"core_black",1,"W",1,NA,"W",NA,-0.679932829356234,-0.895568324485858
"115","core_black.1.W.1.NA.NA","2006",13.9485274383687,0.438049180196746,1.76796353664721,"core_black",1,"W",1,NA,"W",NA,0.854070754711956,2.63537394272196
"116","core_black.1.W.1.NA.NA","2007",3.2295809333014,0.468801928592944,1.71571584509274,"core_black",1,"W",1,NA,"W",NA,2.08317983280342,1.17235238680539
"117","core_black.1.W.1.NA.NA","2008",25.4923860102606,0.401837937882842,2.27967886532942,"core_black",1,"W",1,NA,"W",NA,-1.3976313856639,3.23837981974524
"118","core_black.1.W.1.NA.NA","2011",10.1454076775962,0.475513569837598,1.46401679128285,"core_black",1,"W",1,NA,"W",NA,-1.27899330959885,2.3170211575464
"119","core_black.1.W.1.NA.NA","2013",8.59369298330258,0.465051684288901,1.38062613277425,"core_black",1,"W",1,NA,"W",NA,-1.56234450831405,2.15102856017459
"120","core_black.1.W.1.NA.NA","2017",20.4812282311993,0.500001435780128,2.2046133190968,"core_black",1,"W",1,NA,"W",NA,-0.708009381866228,3.01950877059957
"121","core_black.1.W.1.NA.NA","2018",12.9764878043241,0.38483605213897,1.89652256159694,"core_black",1,"W",1,NA,"W",NA,-0.319106818412414,2.56313908947812
"122","core_black.1.W.1.NA.NA","2019",14.883241917818,0.454916733846994,1.88146121222265,"core_black",1,"W",1,NA,"W",NA,0.258627082989807,2.70023587649565
"123","core_black.1.W.2.NA.NA","1999",18.6686305556142,0.374155002495088,2.12336265597989,"core_black",1,"W",2,NA,"W",NA,NA,2.9268446048695
"124","core_black.1.W.2.NA.NA","2001",28.5982898924152,0.444100511608896,2.49280632982822,"core_black",1,"W",2,NA,"W",NA,-0.45237770781825,3.35334692206658
"125","core_black.1.W.2.NA.NA","2002",13.9035447486911,0.427996282548281,1.80872118316843,"core_black",1,"W",2,NA,"W",NA,-0.289589058617517,2.63214382551655
"126","core_black.1.W.2.NA.NA","2003",28.2052238003033,0.356336586521037,2.53335235821728,"core_black",1,"W",2,NA,"W",NA,0.468574221020838,3.33950720193455
"127","core_black.1.W.3.NA.NA","1999",4.83867071916939,0.397367037253928,1.56279144654638,"core_black",1,"W",3,NA,"W",NA,NA,1.57664003820704
"128","core_black.1.W.3.NA.NA","2001",1.95510460746187,0.419481516374552,1.51019802669391,"core_black",1,"W",3,NA,"W",NA,-0.45237770781825,0.670443699658977
"129","core_black.1.W.3.NA.NA","2002",13.5724945746118,0.411994189892161,1.66964023591933,"core_black",1,"W",3,NA,"W",NA,-0.289589058617517,2.6080452870635
"130","core_black.1.W.3.NA.NA","2003",0.392275721329052,0.53612347943088,1.27515307511611,"core_black",1,"W",3,NA,"W",NA,0.468574221020838,-0.935790315703562
"131","core_black.1.W.3.NA.NA","2004",1.94693492040802,0.424838116389357,1.50121713734165,"core_black",1,"W",3,NA,"W",NA,-0.679932829356234,0.666256300257724
"132","core_black.1.W.3.NA.NA","2006",13.9970255466974,0.440388430184046,1.73511372884062,"core_black",1,"W",3,NA,"W",NA,0.854070754711956,2.63884484609205
"133","core_black.1.W.3.NA.NA","2007",3.22365650681638,0.469382478108156,1.69677220850242,"core_black",1,"W",3,NA,"W",NA,2.08317983280342,1.17051627641757
"134","core_black.1.W.3.NA.NA","2008",16.8128254405305,0.410860954075371,1.75760603132317,"core_black",1,"W",3,NA,"W",NA,-1.3976313856639,2.82214201423229
"135","core_black.1.W.3.NA.NA","2011",8.58697001813232,0.465865481310529,1.36674288504839,"core_black",1,"W",3,NA,"W",NA,-1.27899330959885,2.15024594014266
"136","core_black.1.W.3.NA.NA","2013",8.54783346248341,0.465292423857101,1.38524472143804,"core_black",1,"W",3,NA,"W",NA,-1.56234450831405,2.14567785463766
"137","core_black.1.W.3.NA.NA","2017",2.36378757839889,0.435860974290251,1.26995605755396,"core_black",1,"W",3,NA,"W",NA,-0.708009381866228,0.86026523865322
"138","core_black.1.W.3.NA.NA","2018",15.3493368790653,0.341383939757337,2.0780563616329,"core_black",1,"W",3,NA,"W",NA,-0.319106818412414,2.73107227303916
"139","core_black.1.W.3.NA.NA","2019",21.6259188754491,0.552769698764518,2.09339015295524,"core_black",1,"W",3,NA,"W",NA,0.258627082989807,3.07389254326546
"140","core_black.1.W.4.NA.NA","1999",22.612222630975,0.385119675433804,2.01005978934209,"core_black",1,"W",4,NA,"W",NA,NA,3.11849058446487
"141","core_black.1.W.4.NA.NA","2000",0.359558320966188,0.609278905972552,1.25842145706901,"core_black",1,"W",4,NA,"W",NA,NA,-1.02287888697805
"142","core_black.1.W.4.NA.NA","2001",16.2619834118811,0.415646716868189,1.96797688176378,"core_black",1,"W",4,NA,"W",NA,-0.45237770781825,2.78883007773108
"143","core_black.1.W.4.NA.NA","2002",12.2196199619395,0.466824679882899,1.74103667781933,"core_black",1,"W",4,NA,"W",NA,-0.289589058617517,2.50304285358223
"144","core_black.1.W.4.NA.NA","2003",7.18679361233655,0.482215450005195,2.05863239489264,"core_black",1,"W",4,NA,"W",NA,0.468574221020838,1.97224512127093
"145","core_black.2.E.1.NA.NA","2002",7.39610067933181,0.568801373313747,1.32715390048869,"core_black",2,"E",1,NA,"E",NA,-0.289589058617517,2.00095292610554
"146","core_black.2.E.1.NA.NA","2006",3.89857091316707,0.444226862074799,1.4461604824645,"core_black",2,"E",1,NA,"E",NA,0.854070754711956,1.36061005346154
"147","core_black.2.E.1.NA.NA","2008",17.394819502674,0.41462266330293,1.81204163368383,"core_black",2,"E",1,NA,"E",NA,-1.3976313856639,2.85617243215881
"148","core_black.2.E.2.NA.NA","1999",2.52573595676597,0.392843513108269,1.38323674810306,"core_black",2,"E",2,NA,"E",NA,NA,0.926532488284895
"149","core_black.2.E.2.NA.NA","2000",1.45894230306571,0.480172925056958,1.02584315056137,"core_black",2,"E",2,NA,"E",NA,NA,0.377711723224579
"150","core_black.2.E.2.NA.NA","2001",5.68696892109993,0.358002333432683,1.38940541645486,"core_black",2,"E",2,NA,"E",NA,-0.45237770781825,1.73817740340731
"151","core_black.2.E.2.NA.NA","2002",14.1990158436838,0.350664660239544,1.74151764206361,"core_black",2,"E",2,NA,"E",NA,-0.289589058617517,2.65317265542256
"152","core_black.2.E.2.NA.NA","2003",0.611951689432142,0.493776748617868,1.78684724832217,"core_black",2,"E",2,NA,"E",NA,0.468574221020838,-0.491101938422014
"153","core_black.2.E.3.NA.NA","2002",9.87869309118942,0.375456127363689,1.60548197268347,"core_black",2,"E",3,NA,"E",NA,-0.289589058617517,2.29038022479055
"154","core_black.2.E.3.NA.NA","2004",3.09251642716702,0.467489823971211,2.13814115982848,"core_black",2,"E",3,NA,"E",NA,-0.679932829356234,1.128985137208
"155","core_black.2.E.3.NA.NA","2005",3.45153157537555,0.392897520143951,1.84534632663731,"core_black",2,"E",3,NA,"E",NA,0.400374734913259,1.23881806742479
"156","core_black.2.E.3.NA.NA","2006",12.1577020414674,0.293473376138755,1.90715362891821,"core_black",2,"E",3,NA,"E",NA,0.854070754711956,2.49796288182664
"157","core_black.2.E.3.NA.NA","2007",1.52897424904979,0.480337398195183,1.75199302655033,"core_black",2,"E",3,NA,"E",NA,2.08317983280342,0.424597085111049
"158","core_black.2.E.3.NA.NA","2008",2.59456291690022,0.381799464592535,1.45100181828174,"core_black",2,"E",3,NA,"E",NA,-1.3976313856639,0.953418069637706
"159","core_black.2.E.4.NA.NA","1999",6.88795306134499,0.509064195837508,1.28229237965814,"core_black",2,"E",4,NA,"E",NA,NA,1.92977395254719
"160","core_black.2.E.4.NA.NA","2001",6.39443413170578,0.352657149942807,1.30281232574058,"core_black",2,"E",4,NA,"E",NA,-0.45237770781825,1.85542794506499
"161","core_black.2.E.4.NA.NA","2002",13.5923303893376,0.319904578029795,1.80109569194161,"core_black",2,"E",4,NA,"E",NA,-0.289589058617517,2.60950569170646
"162","core_black.2.E.4.NA.NA","2003",0.19433945279826,0.466249962220856,0.804645302765385,"core_black",2,"E",4,NA,"E",NA,0.468574221020838,-1.63814889226761
"163","core_black.2.N.1.NA.NA","1999",9.52340363437031,0.408613641514266,1.94048201161352,"core_black",2,"N",1,NA,"N",NA,NA,2.25375230952531
"164","core_black.2.N.1.NA.NA","2001",0.437877008156999,0.583448460247295,1.40060509341372,"core_black",2,"N",1,NA,"N",NA,-0.45237770781825,-0.825817211332841
"165","core_black.2.N.1.NA.NA","2002",18.588621927052,0.415038940091054,2.00341268439619,"core_black",2,"N",1,NA,"N",NA,-0.289589058617517,2.92254966918743
"166","core_black.2.N.1.NA.NA","2003",0.324746913014123,0.488537331110772,1.62411186921897,"core_black",2,"N",1,NA,"N",NA,0.468574221020838,-1.12470912920679
